"","follow","Group.2","dist_btw_bouts","S_makan_cat","OH","Age.of.Youngest.Offspring"
"248",7593,"cat 3_4",44.0747690717416,"cat 3_4","TA",3.778082192
"249",7593,"cat 7_8",101.48627358753,"cat 7_8","TA",3.778082192
"250",7593,"cat 9_10",172.697476370738,"cat 9_10","TA",3.778082192
"251",7593,"cat 5_6",41.1084460052782,"cat 5_6","TA",3.778082192
"252",7593,"cat 4_5",27.2381689880855,"cat 4_5","TA",3.778082192
"253",7593,"cat 2_3",42.8772720540551,"cat 2_3","TA",3.778082192
"254",7593,"cat 8_9",66.5571062630407,"cat 8_9","TA",3.778082192
"255",7593,"cat 6_7",48.3293425421625,"cat 6_7","TA",3.778082192
"256",7593,"cat 1_2",88.4341101399057,"cat 1_2","TA",3.778082192
"257",7597,"cat 11_12",84.7218821212402,"cat 11_12","TA",3.780821918
"258",7597,"cat 2_3",44.4171590784247,"cat 2_3","TA",3.780821918
"259",7597,"cat 6_7",50.8906353663781,"cat 6_7","TA",3.780821918
"260",7597,"cat 7_8",151.180815498066,"cat 7_8","TA",3.780821918
"261",7597,"cat 4_5",257.065768767678,"cat 4_5","TA",3.780821918
"262",7597,"cat 5_6",69.5853517516864,"cat 5_6","TA",3.780821918
"263",7597,"cat 9_10",25.4413913693349,"cat 9_10","TA",3.780821918
"264",7597,"cat 3_4",64.4924176127922,"cat 3_4","TA",3.780821918
"265",7597,"cat 1_2",21.3948669736311,"cat 1_2","TA",3.780821918
"266",7597,"cat 8_9",83.3802378766491,"cat 8_9","TA",3.780821918
"267",7597,"cat 10_11",39.2643709466787,"cat 10_11","TA",3.780821918
"268",7605,"cat 6_7",46.9419176307096,"cat 6_7","TA",3.84109589
"269",7605,"cat 9_10",27.4883215361116,"cat 9_10","TA",3.84109589
"270",7605,"cat 5_6",56.6482082006724,"cat 5_6","TA",3.84109589
"271",7605,"cat 1_2",65.2557936021886,"cat 1_2","TA",3.84109589
"272",7605,"cat 8_9",62.2990632520069,"cat 8_9","TA",3.84109589
"273",7605,"cat 3_4",37.9956340952249,"cat 3_4","TA",3.84109589
"274",7605,"cat 7_8",141.639744478809,"cat 7_8","TA",3.84109589
"275",7605,"cat 4_5",34.24210911441,"cat 4_5","TA",3.84109589
"276",7605,"cat 2_3",74.8694097064933,"cat 2_3","TA",3.84109589
"277",7607,"cat 6_7",107.092324547558,"cat 6_7","TA",3.843835616
"278",7607,"cat 1_2",30.2086638665812,"cat 1_2","TA",3.843835616
"279",7607,"cat 5_6",29.9727353693213,"cat 5_6","TA",3.843835616
"280",7607,"cat 8_9",39.6386526207519,"cat 8_9","TA",3.843835616
"281",7607,"cat 4_5",39.6075835739951,"cat 4_5","TA",3.843835616
"282",7607,"cat 3_4",33.3420822371227,"cat 3_4","TA",3.843835616
"283",7607,"cat 9_10",19.0554719933789,"cat 9_10","TA",3.843835616
"284",7607,"cat 12_13",222.830265309816,"cat 12_13","TA",3.843835616
"285",7607,"cat 7_8",40.5871908096355,"cat 7_8","TA",3.843835616
"286",7607,"cat 10_11",96.8131146059944,"cat 10_11","TA",3.843835616
"287",7607,"cat 11_12",144.073222077118,"cat 11_12","TA",3.843835616
